b0,b1,b2,b3,b4,b5,Equation
656.3106465,-1932.014888,-19.1387719,6065.653801,-8082.318371,3379.233672,6066.0*x^3 - 19.14*x^2 - 1932.0*x - 8082.0*x^4 + 3379.0*x^5 + 656.3
754.3964826,-3648.780402,8621.948349,-12956.35081,11349.45534,-4179.656693,8622.0*x^2 - 3649.0*x - 12960.0*x^3 + 11350.0*x^4 - 4180.0*x^5 + 754.4
719.1886435,-3653.454575,9786.23765,-16881.55711,16243.92833,-6322.560125,9786.0*x^2 - 3653.0*x - 16880.0*x^3 + 16240.0*x^4 - 6323.0*x^5 + 719.2
769.9547866,-3024.028882,3781.476015,-166.3471635,-3185.638847,1892.725751,3781.0*x^2 - 3024.0*x - 166.3*x^3 - 3186.0*x^4 + 1893.0*x^5 + 770.0
740.0925918,-3386.171775,7339.170174,-10257.44345,8719.564677,-3200.694076,7339.0*x^2 - 3386.0*x - 10260.0*x^3 + 8720.0*x^4 - 3201.0*x^5 + 740.1
825.3569745,-3642.590373,6264.254881,-4877.369889,1129.982984,350.4773041,6264.0*x^2 - 3643.0*x - 4877.0*x^3 + 1130.0*x^4 + 350.5*x^5 + 825.4
643.4888587,-1739.449251,-654.9230752,6669.255281,-7908.449368,3027.591434,6669.0*x^3 - 654.9*x^2 - 1739.0*x - 7908.0*x^4 + 3028.0*x^5 + 643.5
749.0374706,-3444.996303,7676.661855,-11359.54624,10285.30439,-3980.220407,7677.0*x^2 - 3445.0*x - 11360.0*x^3 + 10290.0*x^4 - 3980.0*x^5 + 749.0
703.3635846,-3150.975551,6749.459821,-9448.119853,8059.057827,-2949.564837,6749.0*x^2 - 3151.0*x - 9448.0*x^3 + 8059.0*x^4 - 2950.0*x^5 + 703.4
922.6265879,-4870.110462,12091.27917,-18013.55864,15246.07759,-5457.074634,12090.0*x^2 - 4870.0*x - 18010.0*x^3 + 15250.0*x^4 - 5457.0*x^5 + 922.6
639.5047553,-2249.66192,2744.31825,-1440.756972,508.6687779,-204.5387182,2744.0*x^2 - 2250.0*x - 1441.0*x^3 + 508.7*x^4 - 204.5*x^5 + 639.5
623.2405696,-1753.721129,-353.9387345,6375.577005,-8290.725619,3475.526255,6376.0*x^3 - 353.9*x^2 - 1754.0*x - 8291.0*x^4 + 3476.0*x^5 + 623.2
814.1129564,-4068.336243,9693.091039,-14212.86506,12013.23642,-4295.810911,9693.0*x^2 - 4068.0*x - 14210.0*x^3 + 12010.0*x^4 - 4296.0*x^5 + 814.1
709.8213162,-3376.12067,8170.41416,-13036.84506,12104.39076,-4646.200331,8170.0*x^2 - 3376.0*x - 13040.0*x^3 + 12100.0*x^4 - 4646.0*x^5 + 709.8
630.5065522,-2200.505534,2734.278687,-1750.179564,1067.876578,-493.4785693,2734.0*x^2 - 2201.0*x - 1750.0*x^3 + 1068.0*x^4 - 493.5*x^5 + 630.5
709.5688448,-2042.662801,-985.9726085,10051.74275,-13378.39145,5769.7722,10050.0*x^3 - 986.0*x^2 - 2043.0*x - 13380.0*x^4 + 5770.0*x^5 + 709.6
750.7975244,-2546.23956,1232.282946,5448.955552,-8802.427208,4011.568436,1232.0*x^2 - 2546.0*x + 5449.0*x^3 - 8802.0*x^4 + 4012.0*x^5 + 750.8
615.7027055,-2038.79635,1721.483668,1242.220652,-2828.897085,1333.231574,1721.0*x^2 - 2039.0*x + 1242.0*x^3 - 2829.0*x^4 + 1333.0*x^5 + 615.7
941.418485,-4461.378919,8567.3126,-8262.717924,3803.786212,-556.4279268,8567.0*x^2 - 4461.0*x - 8263.0*x^3 + 3804.0*x^4 - 556.4*x^5 + 941.4
702.5117544,-3077.960161,6198.855893,-7910.94372,6207.59558,-2136.253031,6199.0*x^2 - 3078.0*x - 7911.0*x^3 + 6208.0*x^4 - 2136.0*x^5 + 702.5
716.3812946,-2584.817013,2460.040569,1695.285936,-4413.237971,2190.114962,2460.0*x^2 - 2585.0*x + 1695.0*x^3 - 4413.0*x^4 + 2190.0*x^5 + 716.4
728.4282089,-2421.950065,806.7019166,6550.604934,-10309.44609,4771.941974,806.7*x^2 - 2422.0*x + 6551.0*x^3 - 10310.0*x^4 + 4772.0*x^5 + 728.4
559.8762971,-1357.287958,-555.681654,4027.974274,-3669.46747,981.8961225,4028.0*x^3 - 555.7*x^2 - 1357.0*x - 3669.0*x^4 + 981.9*x^5 + 559.9
682.750338,-3160.773966,7445.362062,-11695.19274,10777.50441,-4110.261979,7445.0*x^2 - 3161.0*x - 11700.0*x^3 + 10780.0*x^4 - 4110.0*x^5 + 682.8
679.7033878,-1820.191862,-1579.656732,10749.68487,-13705.47857,5795.287165,10750.0*x^3 - 1580.0*x^2 - 1820.0*x - 13710.0*x^4 + 5795.0*x^5 + 679.7
750.545757,-2659.635143,1969.831666,3694.500313,-6974.308669,3304.529797,1970.0*x^2 - 2660.0*x + 3695.0*x^3 - 6974.0*x^4 + 3305.0*x^5 + 750.5
678.5147891,-2235.51629,1307.682927,3455.908845,-5670.925705,2524.32886,1308.0*x^2 - 2236.0*x + 3456.0*x^3 - 5671.0*x^4 + 2524.0*x^5 + 678.5
687.3983434,-2083.614895,162.547366,6167.297186,-8377.601568,3509.679574,162.5*x^2 - 2084.0*x + 6167.0*x^3 - 8378.0*x^4 + 3510.0*x^5 + 687.4
870.3244198,-4089.680343,8135.644836,-8874.824603,5355.188057,-1387.946531,8136.0*x^2 - 4090.0*x - 8875.0*x^3 + 5355.0*x^4 - 1388.0*x^5 + 870.3
562.4516209,-1933.396571,2660.549945,-2431.233008,1832.082664,-684.1255354,2661.0*x^2 - 1933.0*x - 2431.0*x^3 + 1832.0*x^4 - 684.1*x^5 + 562.5
622.5011558,-2318.146095,3734.714539,-4329.440615,3863.111777,-1600.473442,3735.0*x^2 - 2318.0*x - 4329.0*x^3 + 3863.0*x^4 - 1600.0*x^5 + 622.5
698.3121136,-3283.61852,7947.960079,-12890.27811,12207.1059,-4760.146703,7948.0*x^2 - 3284.0*x - 12890.0*x^3 + 12210.0*x^4 - 4760.0*x^5 + 698.3
727.3222561,-2975.30545,4721.156027,-3539.842026,1036.073117,60.5547701,4721.0*x^2 - 2975.0*x - 3540.0*x^3 + 1036.0*x^4 + 60.55*x^5 + 727.3
725.4123102,-3345.182078,7375.170517,-10411.93221,8784.565835,-3165.752275,7375.0*x^2 - 3345.0*x - 10410.0*x^3 + 8785.0*x^4 - 3166.0*x^5 + 725.4
488.1209307,-1243.008716,749.2003868,-591.5017239,1756.437072,-1191.394686,749.2*x^2 - 1243.0*x - 591.5*x^3 + 1756.0*x^4 - 1191.0*x^5 + 488.1
657.7235998,-2983.172636,6934.684029,-10879.48495,10038.92961,-3821.02842,6935.0*x^2 - 2983.0*x - 10880.0*x^3 + 10040.0*x^4 - 3821.0*x^5 + 657.7
846.1737599,-3779.4221,6648.999604,-5508.73535,1732.01918,103.0710067,6649.0*x^2 - 3779.0*x - 5509.0*x^3 + 1732.0*x^4 + 103.1*x^5 + 846.2
778.8805629,-3657.771482,7982.782199,-10840.65354,8797.144873,-3098.266359,7983.0*x^2 - 3658.0*x - 10840.0*x^3 + 8797.0*x^4 - 3098.0*x^5 + 778.9
698.9593383,-2492.227837,2558.084565,554.2587494,-2478.115132,1187.728123,2558.0*x^2 - 2492.0*x + 554.3*x^3 - 2478.0*x^4 + 1188.0*x^5 + 699.0
712.7811798,-2966.339807,5204.738849,-5348.168188,3440.149413,-1042.622665,5205.0*x^2 - 2966.0*x - 5348.0*x^3 + 3440.0*x^4 - 1043.0*x^5 + 712.8
613.1377739,-2592.393365,5571.622495,-8403.774242,7702.426178,-2923.479096,5572.0*x^2 - 2592.0*x - 8404.0*x^3 + 7702.0*x^4 - 2923.0*x^5 + 613.1
689.8531659,-3060.771652,6784.533515,-10407.9607,9802.371021,-3878.187557,6785.0*x^2 - 3061.0*x - 10410.0*x^3 + 9802.0*x^4 - 3878.0*x^5 + 689.9
903.4161491,-4593.931002,10620.42141,-14403.07146,11124.88281,-3687.359319,10620.0*x^2 - 4594.0*x - 14400.0*x^3 + 11120.0*x^4 - 3687.0*x^5 + 903.4
863.0968206,-4116.686516,8767.972533,-11182.30868,8531.98578,-2903.281921,8768.0*x^2 - 4117.0*x - 11180.0*x^3 + 8532.0*x^4 - 2903.0*x^5 + 863.1
797.1825358,-3696.363208,7986.380069,-11073.98475,9485.93346,-3564.984041,7986.0*x^2 - 3696.0*x - 11070.0*x^3 + 9486.0*x^4 - 3565.0*x^5 + 797.2
742.4211937,-3324.289184,6940.201206,-9413.870365,7972.19502,-2963.629726,6940.0*x^2 - 3324.0*x - 9414.0*x^3 + 7972.0*x^4 - 2964.0*x^5 + 742.4
736.5977617,-3393.070708,7361.617226,-10101.74664,8302.104375,-2937.770294,7362.0*x^2 - 3393.0*x - 10100.0*x^3 + 8302.0*x^4 - 2938.0*x^5 + 736.6
805.508813,-4116.109713,10344.42312,-16214.77421,14483.29494,-5386.159355,10340.0*x^2 - 4116.0*x - 16210.0*x^3 + 14480.0*x^4 - 5386.0*x^5 + 805.5
604.0460648,-1573.512155,-890.8431315,6995.628132,-8479.409292,3409.094903,6996.0*x^3 - 890.8*x^2 - 1574.0*x - 8479.0*x^4 + 3409.0*x^5 + 604.0
821.6551666,-3774.270154,7592.880775,-9049.753957,6514.764902,-2127.378665,7593.0*x^2 - 3774.0*x - 9050.0*x^3 + 6515.0*x^4 - 2127.0*x^5 + 821.7
719.9758294,-3078.461602,5903.333064,-7270.876496,5803.87779,-2107.304333,5903.0*x^2 - 3078.0*x - 7271.0*x^3 + 5804.0*x^4 - 2107.0*x^5 + 720.0
888.4899697,-4237.399137,8788.416868,-10512.03298,7367.875473,-2317.196523,8788.0*x^2 - 4237.0*x - 10510.0*x^3 + 7368.0*x^4 - 2317.0*x^5 + 888.5
701.6249016,-3018.594033,6023.706429,-7955.612772,6716.723941,-2504.067314,6024.0*x^2 - 3019.0*x - 7956.0*x^3 + 6717.0*x^4 - 2504.0*x^5 + 701.6
711.7963778,-2336.055215,915.1117483,5422.168922,-8411.414248,3789.898226,915.1*x^2 - 2336.0*x + 5422.0*x^3 - 8411.0*x^4 + 3790.0*x^5 + 711.8
665.5813647,-1845.079092,-872.0544337,8375.572014,-10672.37639,4433.565151,8376.0*x^3 - 872.1*x^2 - 1845.0*x - 10670.0*x^4 + 4434.0*x^5 + 665.6
827.9128317,-4126.630012,9837.371957,-14609.24591,12639.98579,-4642.425064,9837.0*x^2 - 4127.0*x - 14610.0*x^3 + 12640.0*x^4 - 4642.0*x^5 + 827.9
852.7683294,-3873.488135,7073.807773,-6370.890678,2554.598363,-198.3384316,7074.0*x^2 - 3873.0*x - 6371.0*x^3 + 2555.0*x^4 - 198.3*x^5 + 852.8
608.4849793,-1559.497504,-1270.577629,8394.038767,-10398.28234,4317.991328,8394.0*x^3 - 1271.0*x^2 - 1559.0*x - 10400.0*x^4 + 4318.0*x^5 + 608.5
804.208229,-3328.391001,4874.3035,-2177.39067,-1303.048161,1185.231944,4874.0*x^2 - 3328.0*x - 2177.0*x^3 - 1303.0*x^4 + 1185.0*x^5 + 804.2
752.668404,-3526.47199,7956.949651,-11595.33913,10129.64355,-3775.957973,7957.0*x^2 - 3526.0*x - 11600.0*x^3 + 10130.0*x^4 - 3776.0*x^5 + 752.7
681.7246355,-2569.868166,3698.20687,-2921.339524,1739.052281,-639.7559875,3698.0*x^2 - 2570.0*x - 2921.0*x^3 + 1739.0*x^4 - 639.8*x^5 + 681.7
748.9389757,-2967.951429,4146.670248,-1864.286825,-787.1465756,759.847025,4147.0*x^2 - 2968.0*x - 1864.0*x^3 - 787.1*x^4 + 759.8*x^5 + 748.9
886.6453168,-4381.408289,9712.962314,-12622.57501,9463.798902,-3088.070415,9713.0*x^2 - 4381.0*x - 12620.0*x^3 + 9464.0*x^4 - 3088.0*x^5 + 886.6
864.3586816,-4216.53951,9469.302507,-13051.12997,10713.77515,-3841.542648,9469.0*x^2 - 4217.0*x - 13050.0*x^3 + 10710.0*x^4 - 3842.0*x^5 + 864.4
576.8156873,-1491.347423,-368.6713176,4454.977313,-4814.527593,1657.874576,4455.0*x^3 - 368.7*x^2 - 1491.0*x - 4815.0*x^4 + 1658.0*x^5 + 576.8
694.8365244,-2171.912276,417.0360039,5998.784139,-8573.621272,3714.731232,417.0*x^2 - 2172.0*x + 5999.0*x^3 - 8574.0*x^4 + 3715.0*x^5 + 694.8
868.0929515,-4088.985929,8252.298224,-9350.237196,6035.36317,-1718.689272,8252.0*x^2 - 4089.0*x - 9350.0*x^3 + 6035.0*x^4 - 1719.0*x^5 + 868.1
736.3132146,-3461.341319,7955.547039,-11871.58705,10518.89117,-3937.308973,7956.0*x^2 - 3461.0*x - 11870.0*x^3 + 10520.0*x^4 - 3937.0*x^5 + 736.3
640.1489801,-1689.031164,-1218.55609,8739.132787,-10870.45036,4486.660653,8739.0*x^3 - 1219.0*x^2 - 1689.0*x - 10870.0*x^4 + 4487.0*x^5 + 640.1
704.2661984,-1973.611216,-1125.589386,9870.349059,-12708.37378,5334.544779,9870.0*x^3 - 1126.0*x^2 - 1974.0*x - 12710.0*x^4 + 5335.0*x^5 + 704.3
581.4484368,-2161.251464,3572.778217,-4114.781656,3321.253595,-1198.737565,3573.0*x^2 - 2161.0*x - 4115.0*x^3 + 3321.0*x^4 - 1199.0*x^5 + 581.4
602.0178126,-1990.725517,1838.115332,559.5443264,-1862.910064,888.497767,1838.0*x^2 - 1991.0*x + 559.5*x^3 - 1863.0*x^4 + 888.5*x^5 + 602.0
501.4251244,-1260.112093,529.0882811,82.86907032,1082.221483,-971.583859,529.1*x^2 - 1260.0*x + 82.87*x^3 + 1082.0*x^4 - 971.6*x^5 + 501.4
641.6253436,-1672.746361,-1533.366945,9929.815978,-12556.73571,5306.145646,9930.0*x^3 - 1533.0*x^2 - 1673.0*x - 12560.0*x^4 + 5306.0*x^5 + 641.6
586.2358485,-1765.034894,1359.553385,46.35675914,187.8831074,-444.6844421,1360.0*x^2 - 1765.0*x + 46.36*x^3 + 187.9*x^4 - 444.7*x^5 + 586.2
551.1623979,-1617.039481,922.9253552,1441.23843,-2062.939988,790.7286929,922.9*x^2 - 1617.0*x + 1441.0*x^3 - 2063.0*x^4 + 790.7*x^5 + 551.2
718.0324667,-2995.732594,5346.730769,-5806.164051,4104.281808,-1379.464813,5347.0*x^2 - 2996.0*x - 5806.0*x^3 + 4104.0*x^4 - 1379.0*x^5 + 718.0
818.2716376,-4138.773708,10453.50509,-16954.21905,15899.28426,-6199.555703,10450.0*x^2 - 4139.0*x - 16950.0*x^3 + 15900.0*x^4 - 6200.0*x^5 + 818.3
797.2846023,-3184.920181,3968.210513,243.958796,-4195.096052,2459.338957,3968.0*x^2 - 3185.0*x + 244.0*x^3 - 4195.0*x^4 + 2459.0*x^5 + 797.3
739.5291256,-3550.847729,8694.35803,-14160.82809,13498.56091,-5321.429751,8694.0*x^2 - 3551.0*x - 14160.0*x^3 + 13500.0*x^4 - 5321.0*x^5 + 739.5
781.7522966,-3751.164925,8720.033994,-13051.39272,11618.43387,-4393.362524,8720.0*x^2 - 3751.0*x - 13050.0*x^3 + 11620.0*x^4 - 4393.0*x^5 + 781.8
884.3649818,-4557.860927,11225.97672,-17048.86772,14942.77005,-5541.777516,11230.0*x^2 - 4558.0*x - 17050.0*x^3 + 14940.0*x^4 - 5542.0*x^5 + 884.4
630.3568633,-2736.645631,6076.710499,-9362.267093,8661.210844,-3311.643869,6077.0*x^2 - 2737.0*x - 9362.0*x^3 + 8661.0*x^4 - 3312.0*x^5 + 630.4
761.2195744,-3894.053981,10166.87353,-16849.5043,15733.66777,-6018.574534,10170.0*x^2 - 3894.0*x - 16850.0*x^3 + 15730.0*x^4 - 6019.0*x^5 + 761.2
554.3224594,-1365.789233,-734.82241,5276.497295,-5892.479412,2200.141922,5276.0*x^3 - 734.8*x^2 - 1366.0*x - 5892.0*x^4 + 2200.0*x^5 + 554.3
805.7113265,-3840.034982,8439.441117,-11381.3812,9104.839507,-3166.78611,8439.0*x^2 - 3840.0*x - 11380.0*x^3 + 9105.0*x^4 - 3167.0*x^5 + 805.7
708.1206976,-2801.08391,4333.528081,-3542.67788,1774.997473,-469.8885698,4334.0*x^2 - 2801.0*x - 3543.0*x^3 + 1775.0*x^4 - 469.9*x^5 + 708.1
711.3948905,-3575.293838,9438.710963,-16082.87577,15346.39651,-5936.341376,9439.0*x^2 - 3575.0*x - 16080.0*x^3 + 15350.0*x^4 - 5936.0*x^5 + 711.4
673.4740374,-2233.634361,1418.319784,3123.286362,-5311.13799,2389.026487,1418.0*x^2 - 2234.0*x + 3123.0*x^3 - 5311.0*x^4 + 2389.0*x^5 + 673.5
717.856235,-3214.431653,6731.089921,-9023.183874,7390.157,-2630.38401,6731.0*x^2 - 3214.0*x - 9023.0*x^3 + 7390.0*x^4 - 2630.0*x^5 + 717.9
777.9911266,-2818.529061,2177.932897,3964.31911,-7740.566587,3739.333799,2178.0*x^2 - 2819.0*x + 3964.0*x^3 - 7741.0*x^4 + 3739.0*x^5 + 778.0
695.1511257,-2818.349519,4896.29205,-5386.64438,4072.491717,-1479.156381,4896.0*x^2 - 2818.0*x - 5387.0*x^3 + 4072.0*x^4 - 1479.0*x^5 + 695.2
569.0594502,-2035.335105,3105.796381,-3273.724878,2569.356042,-930.343305,3106.0*x^2 - 2035.0*x - 3274.0*x^3 + 2569.0*x^4 - 930.3*x^5 + 569.1
950.9510049,-4865.191656,11198.4737,-15036.16394,11551.19574,-3843.39442,11200.0*x^2 - 4865.0*x - 15040.0*x^3 + 11550.0*x^4 - 3843.0*x^5 + 951.0
789.8398663,-3680.135517,7753.905818,-9879.531482,7483.840403,-2489.294828,7754.0*x^2 - 3680.0*x - 9880.0*x^3 + 7484.0*x^4 - 2489.0*x^5 + 789.8
522.3005919,-1645.691099,2108.078647,-2392.187444,2588.243332,-1191.907659,2108.0*x^2 - 1646.0*x - 2392.0*x^3 + 2588.0*x^4 - 1192.0*x^5 + 522.3
694.0825809,-3164.930348,7070.038289,-10348.50699,9036.611,-3328.682652,7070.0*x^2 - 3165.0*x - 10350.0*x^3 + 9037.0*x^4 - 3329.0*x^5 + 694.1
608.5729797,-1549.214688,-1226.395085,8016.103585,-9718.716249,3946.534913,8016.0*x^3 - 1226.0*x^2 - 1549.0*x - 9719.0*x^4 + 3947.0*x^5 + 608.6
589.0698428,-1570.575385,-209.2620077,4370.580448,-4884.196604,1721.620666,4371.0*x^3 - 209.3*x^2 - 1571.0*x - 4884.0*x^4 + 1722.0*x^5 + 589.1
718.9965203,-2520.517309,2047.330626,2550.799566,-5143.253511,2406.654561,2047.0*x^2 - 2521.0*x + 2551.0*x^3 - 5143.0*x^4 + 2407.0*x^5 + 719.0
852.24137,-4341.339516,10442.03031,-15237.74833,12734.58057,-4508.769484,10440.0*x^2 - 4341.0*x - 15240.0*x^3 + 12730.0*x^4 - 4509.0*x^5 + 852.2
745.4282422,-3235.818166,6351.852937,-8108.585395,6739.956552,-2538.93539,6352.0*x^2 - 3236.0*x - 8109.0*x^3 + 6740.0*x^4 - 2539.0*x^5 + 745.4
671.5509335,-2793.017375,5524.923267,-7722.902532,7100.499156,-2832.986322,5525.0*x^2 - 2793.0*x - 7723.0*x^3 + 7100.0*x^4 - 2833.0*x^5 + 671.6
653.1468299,-2388.245613,3298.278928,-2547.839368,1607.81881,-634.3302807,3298.0*x^2 - 2388.0*x - 2548.0*x^3 + 1608.0*x^4 - 634.3*x^5 + 653.1
789.7381327,-3384.046488,5671.122037,-4494.31015,1395.236045,55.24347679,5671.0*x^2 - 3384.0*x - 4494.0*x^3 + 1395.0*x^4 + 55.24*x^5 + 789.7
640.4738673,-2849.053651,6544.840788,-10313.57785,9610.737234,-3683.287105,6545.0*x^2 - 2849.0*x - 10310.0*x^3 + 9611.0*x^4 - 3683.0*x^5 + 640.5
829.9100591,-4025.055263,9255.873292,-13493.00294,11771.37192,-4419.677943,9256.0*x^2 - 4025.0*x - 13490.0*x^3 + 11770.0*x^4 - 4420.0*x^5 + 829.9
676.4863522,-2795.240379,5207.915293,-6396.313712,5184.963218,-1900.31686,5208.0*x^2 - 2795.0*x - 6396.0*x^3 + 5185.0*x^4 - 1900.0*x^5 + 676.5
691.6736903,-2641.294687,3885.680904,-3153.001471,1876.316253,-671.5144269,3886.0*x^2 - 2641.0*x - 3153.0*x^3 + 1876.0*x^4 - 671.5*x^5 + 691.7
603.0223933,-1900.916849,1624.954874,130.5602939,-436.797099,-32.29198833,1625.0*x^2 - 1901.0*x + 130.6*x^3 - 436.8*x^4 - 32.29*x^5 + 603.0
786.8317455,-3544.719202,6857.988849,-7556.624734,4817.12019,-1355.625358,6858.0*x^2 - 3545.0*x - 7557.0*x^3 + 4817.0*x^4 - 1356.0*x^5 + 786.8
687.1214597,-2523.674936,2868.146787,94.21730329,-2426.302878,1350.408298,2868.0*x^2 - 2524.0*x + 94.22*x^3 - 2426.0*x^4 + 1350.0*x^5 + 687.1
725.4451432,-2167.849085,-586.5822634,9386.541278,-12797.94331,5560.527618,9387.0*x^3 - 586.6*x^2 - 2168.0*x - 12800.0*x^4 + 5561.0*x^5 + 725.4
750.0996518,-3601.04303,8681.555836,-13792.16052,12887.52307,-5017.916807,8682.0*x^2 - 3601.0*x - 13790.0*x^3 + 12890.0*x^4 - 5018.0*x^5 + 750.1
843.9250514,-3567.39486,5325.694765,-2364.664679,-1579.74217,1404.831574,5326.0*x^2 - 3567.0*x - 2365.0*x^3 - 1580.0*x^4 + 1405.0*x^5 + 843.9
664.4529598,-1711.625834,-1881.127091,11179.00549,-14030.32659,5900.914791,11180.0*x^3 - 1881.0*x^2 - 1712.0*x - 14030.0*x^4 + 5901.0*x^5 + 664.5
709.3274911,-2774.074826,4024.83276,-2537.846096,458.4009927,140.0507969,4025.0*x^2 - 2774.0*x - 2538.0*x^3 + 458.4*x^4 + 140.1*x^5 + 709.3
582.6722269,-2076.057053,3030.390951,-2910.299942,2167.65712,-790.9221071,3030.0*x^2 - 2076.0*x - 2910.0*x^3 + 2168.0*x^4 - 790.9*x^5 + 582.7
714.6836948,-3111.477187,6530.404408,-9523.439486,8883.012884,-3566.951109,6530.0*x^2 - 3111.0*x - 9523.0*x^3 + 8883.0*x^4 - 3567.0*x^5 + 714.7
557.7664115,-1468.401118,-88.21979582,3636.185231,-4042.398316,1426.938405,3636.0*x^3 - 88.22*x^2 - 1468.0*x - 4042.0*x^4 + 1427.0*x^5 + 557.8
718.2146412,-3143.627405,6170.687878,-7457.425152,5516.131496,-1812.698945,6171.0*x^2 - 3144.0*x - 7457.0*x^3 + 5516.0*x^4 - 1813.0*x^5 + 718.2
562.642016,-1405.997466,-560.3213513,4687.808389,-4998.34149,1733.262463,4688.0*x^3 - 560.3*x^2 - 1406.0*x - 4998.0*x^4 + 1733.0*x^5 + 562.6
812.2371249,-4084.604985,10137.56983,-16012.51852,14646.04941,-5600.059523,10140.0*x^2 - 4085.0*x - 16010.0*x^3 + 14650.0*x^4 - 5600.0*x^5 + 812.2
672.8396753,-2856.318063,5929.94189,-8732.250419,8216.838716,-3292.21129,5930.0*x^2 - 2856.0*x - 8732.0*x^3 + 8217.0*x^4 - 3292.0*x^5 + 672.8
611.9782851,-2300.00802,3854.709546,-4702.486369,4214.507379,-1703.189944,3855.0*x^2 - 2300.0*x - 4702.0*x^3 + 4215.0*x^4 - 1703.0*x^5 + 612.0
